CODIGO;Código Nuevo;NOMBRE;Región Codigo;Región Nombre;COMUNA;Nom. Comuna;SS Codigo;SS Nombre;Tipo de Establecimiento;Nivel de Atención;Nivel de Atención DEIS;Dependencia de Ejecución;Certificación;Hospital;Especialidad;ACTIVO;Vigente
16-504;116504;Posta de Salud Rural Coronel;7;Del Maule;07201;Cauquenes;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-505;116505;Posta de Salud Rural Lomas de Putagán;7;Del Maule;07402;Colbún;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-506;116506;Centro Comunitario de Salud Familiar Pelluhue;7;Del Maule;07203;Pelluhue;16;Del Maule;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-508;116508;Posta de Salud Rural Chovellén;7;Del Maule;07203;Pelluhue;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-509;116509;Posta de Salud Rural Pahuil;7;Del Maule;07202;Chanco;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-510;116510;Posta de Salud Rural Loanco;7;Del Maule;07202;Chanco;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-512;116512;Posta de Salud Rural Santa Olga;7;Del Maule;07102;Constitución;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-514;116514;Posta de Salud Rural Los Quillayes (Sagrada Familia);7;Del Maule;07307;Sagrada Familia;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-515;116515;Posta de Salud Rural Vara Gruesa;7;Del Maule;07401;Linares;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-516;116516;Posta de Salud Rural El Carmen( Longaví);7;Del Maule;07403;Longaví;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-517;116517;Posta de Salud Rural El Bolsico;7;Del Maule;07108;Río Claro;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-518;116518;Posta de Salud Rural El Aromo;7;Del Maule;07406;San Javier;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-519;116519;Posta de Salud Rural Esperanza;7;Del Maule;07407;Villa Alegre;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-520;116520;Posta de Salud Rural Santa Elena (San Clemente);7;Del Maule;07109;San Clemente;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-521;116521;Posta de Salud Rural Las Lomas (Curepto);7;Del Maule;07103;Curepto;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-522;116522;Posta de Salud Rural Los Carros;7;Del Maule;07404;Parral;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-523;116523;Posta de Salud Rural Monte Flor;7;Del Maule;07404;Parral;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-524;116524;Posta de Salud Rural Fuerte Viejo;7;Del Maule;07404;Parral;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-525;116525;Posta de Salud Rural Tres Esquinas (Molina);7;Del Maule;07304;Molina;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-526;116526;Posta de Salud Rural Santa Delfina;7;Del Maule;07405;Retiro;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-527;116527;Posta de Salud Rural San Ramón (Retiro);7;Del Maule;07405;Retiro;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-528;116528;Posta de Salud Rural La Pesca;7;Del Maule;07303;Licantén;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-529;116529;Posta de Salud Rural Barba Rubia;7;Del Maule;07302;Hualañé;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-530;116530;Posta de Salud Rural Espinalillo;7;Del Maule;07302;Hualañé;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-531;116531;Posta de Salud Rural San Víctor Álamos;7;Del Maule;07401;Linares;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-532;116532;Posta de Salud Rural Lomas de la Tercera;7;Del Maule;07403;Longaví;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-533;116533;Posta de Salud Rural Santa Rosa (Sagrada Familia);7;Del Maule;07307;Sagrada Familia;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-534;116534;Posta de Salud Rural Huencuecho;7;Del Maule;07106;Pelarco;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-537;116537;Posta de Salud Rural Llancanao;7;Del Maule;07401;Linares;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-538;116538;Posta de Salud Rural Estancilla;7;Del Maule;07103;Curepto;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-539;116539;Posta de Salud Rural El Cardonal;7;Del Maule;07202;Chanco;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-540;116540;Posta de Salud Rural Los Robles (Río Claro);7;Del Maule;07108;Río Claro;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-541;116541;Posta de Salud Rural El Manzano (Pelarco );7;Del Maule;07106;Pelarco;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-542;116542;Posta de Salud Rural Linares de Perales;7;Del Maule;07105;Maule;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-543;116543;Posta de Salud Rural Batuco;7;Del Maule;07107;Pencahue;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-544;116544;Posta de Salud Rural El Porvenir;7;Del Maule;07301;Curicó;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-546;116546;Posta de Salud Rural Chequén;7;Del Maule;07109;San Clemente;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-547;116547;Posta de Salud Rural Puipuyén;7;Del Maule;07408;Yerbas Buenas;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-548;116548;Posta de Salud Rural La Vega (Chanco);7;Del Maule;07202;Chanco;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-549;116549;Posta de Salud Rural Boyeruca;7;Del Maule;07309;Vichuquén;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-550;116550;Posta de Salud Rural Bajos de Huenutil;7;Del Maule;07404;Parral;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-551;116551;Posta de Salud Rural Talquita;7;Del Maule;07404;Parral;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-552;116552;Posta de Salud Rural Las Palmas de Toconey;7;Del Maule;07107;Pencahue;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-553;116553;Posta de Salud Rural Quilhuine;7;Del Maule;07202;Chanco;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-554;116554;Posta de Salud Rural Raúl Folleraux;7;Del Maule;07308;Teno;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-555;116555;Posta de Salud Rural Santa Sofía;7;Del Maule;07201;Cauquenes;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-556;116556;Posta de Salud Rural Pocillas;7;Del Maule;07201;Cauquenes;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-557;116557;Posta de Salud Rural La Obra (Curicó);7;Del Maule;07301;Curicó;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-558;116558;Posta de Salud Rural Lagunillas (Chanco);7;Del Maule;07202;Chanco;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-559;116559;Posta de Salud Rural Floresta;7;Del Maule;07402;Colbún;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-560;116560;Posta de Salud Rural La Orilla (Parral);7;Del Maule;07404;Parral;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-561;116561;Posta de Salud Rural Mercedes;7;Del Maule;07101;Talca;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-562;116562;Posta de Salud Rural Las Toscas;7;Del Maule;07401;Linares;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-563;116563;Posta de Salud Rural Sauzal;7;Del Maule;07201;Cauquenes;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-564;116564;Posta de Salud Rural Villa Baviera;7;Del Maule;07404;Parral;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-569;116569;Posta de Salud Rural El Plumero;7;Del Maule;07305;Rauco;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-570;116570;Posta de Salud Rural La Mina;7;Del Maule;07109;San Clemente;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-571;116571;Posta de Salud Rural Santa Rita;7;Del Maule;07106;Pelarco;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-572;116572;Posta de Salud Rural Pangue Arriba;7;Del Maule;07110;San Rafael;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-938;200038;Posta de Salud Rural Alquihue;7;Del Maule;07406;San Javier;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-906;200350;Posta de Salud Rural Quinamávida;7;Del Maule;07402;Colbún;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-011;116011;PRAIS (S.S Del Maule);7;Del Maule;07101;Talca;16;Del Maule;0;No Aplica;No Aplica;Servicio de Salud;No Autogestionado;NO;No Especialidad;SI;SI
16-600;116600;PRAIS (S.S Del Maule);7;Del Maule;07101;Talca;16;Del Maule;0;Primario;No Aplica;Servicio de Salud;No Autogestionado;NO;No Especialidad;SI;SI
16-801;116801;SAR Aguas Negras;7;Del Maule;07301;Curicó;16;Del Maule;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-802;116802;SAR Bombero Garrido;7;Del Maule;07301;Curicó;16;Del Maule;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-803;116803;SAPU Curicó Centro;7;Del Maule;07301;Curicó;16;Del Maule;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-805;116805;SAPU José Dionisio Astaburuaga;7;Del Maule;07101;Talca;16;Del Maule;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-806;116806;SAR La Florida;7;Del Maule;07101;Talca;16;Del Maule;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-807;116807;SAPU Julio Contardo Urzúa;7;Del Maule;07101;Talca;16;Del Maule;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-809;116809;SAR San Juan de Dios de Linares;7;Del Maule;07401;Linares;16;Del Maule;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-811;116811;SAR Parral;7;Del Maule;07404;Parral;16;Del Maule;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-813;116813;SAR San Clemente;7;Del Maule;07109;San Clemente;16;Del Maule;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-820;116820;SAPU Amanda Benavente;7;Del Maule;07403;Longaví;16;Del Maule;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-823;116823;SAPU Oscar Bonilla;7;Del Maule;07401;Linares;16;Del Maule;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-829;116829;SAR Dr. Juan Saavedra Macaya;7;Del Maule;07201;Cauquenes;16;Del Maule;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-831;116831;SAPU Carlos Trupp;7;Del Maule;07101;Talca;16;Del Maule;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-832;116832;SAR Costitución;7;Del Maule;07102;Constitución;16;Del Maule;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-840;116840;SAR Las Américas;7;Del Maule;07101;Talca;16;Del Maule;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
16-236;116236;Vacunatorio Noemí Pérez;7;Del Maule;07301;Curicó;7;Viña del Mar-Q;Vacunatorio;No Aplica;No Aplica;Privado;No Autogestionado;NO;No Especialidad;SI;SI
16-237;116237;Vacunatorio Enfermería Integral;7;Del Maule;07301;Curicó;7;Viña del Mar-Q;Vacunatorio;No Aplica;No Aplica;Privado;No Autogestionado;NO;No Especialidad;SI;SI
16-931;200496;Centro de Salud Familiar Constitución;7;Del Maule;07102;Constitución;16;Del Maule;Consultorio General Urbano;Primario;Primario;Municipal;No Autogestionado;NO;;;SI
16-934;200598;Clínica Dental Móvil Pat. TJZ-938 (Talca);7;Del Maule;07101;Talca;16;Del Maule;Clínica Dental Móvil;Primario;Primario;Municipal;No Autogestionado;NO;;;SI
16-935;200599;Clínica Dental Móvil Pat. TJZ-763 (Talca);7;Del Maule;07101;Talca;16;Del Maule;Clínica Dental Móvil;Primario;Primario;Municipal;No Autogestionado;NO;;;SI
16-936;200619;Posta de Salud Rural Semillero;7;Del Maule;07408;Yerbas Buenas;16;Del Maule;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;;
16-937;200625;COSAM Ayelén;7;Del Maule;07102;Constitución;16;Del Maule;0;Secundario;Secundario;Servicio de Salud;No Autogestionado;NO;Especialidad;;
24-705;124705;Centro Comunitario de Salud Familiar Anahuac;10;De Los Lagos;10101;Puerto Montt;24;Del Reloncaví;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
24-710;124710;Centro Comunitario de Salud Familiar Licarayen;10;De Los Lagos;10101;Puerto Montt;24;Del Reloncaví;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
24-715;124715;Centro Comunitario de Salud Familiar Chamiza;10;De Los Lagos;10101;Puerto Montt;24;Del Reloncaví;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
24-731;124731;Centro Comunitario de Salud Familiar de Ayacara;10;De Los Lagos;10401;Chaitén;24;Del Reloncaví;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
24-765;124765;Centro Comunitario de Salud Familiar Pantanosa;10;De Los Lagos;10105;Frutillar;24;Del Reloncaví;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
24-978;200292;Centro Comunitario de Salud Familiar Puerta Sur;10;De Los Lagos;10101;Puerto Montt;24;Del Reloncaví;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
24-012;124012;Clínica Dental Móvil Triple. Pat. BKYS89 (Puerto Montt);10;De Los Lagos;10101;Puerto Montt;24;Del Reloncaví;Clínica Dental Móvil;Primario;Primario;Servicio de Salud;No Autogestionado;NO;No Especialidad;SI;SI
24-904;200336;Hospital de día Infanto Adolescente;10;De Los Lagos;10101;Puerto Montt;24;Del Reloncaví;0;Secundario;Secundario;Servicio de Salud;No Autogestionado;NO;No Especialidad;SI;SI
24-330;124330;Centro de Salud Familiar Los Muermos;10;De Los Lagos;10106;Los Muermos;24;Del Reloncaví;Consultorio General Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
24-370;124370;Centro de Salud Familiar Los Volcanes;10;De Los Lagos;10107;Llanquihue;24;Del Reloncaví;Consultorio General Urbano;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
24-305;124305;Centro de Salud Familiar Angelmó;10;De Los Lagos;10101;Puerto Montt;24;Del Reloncaví;Consultorio General Urbano;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
24-310;124310;Centro de Salud Familiar Antonio Varas;10;De Los Lagos;10101;Puerto Montt;24;Del Reloncaví;Consultorio General Urbano;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
24-315;124315;Centro de Salud Familiar Carmela Carvajal;10;De Los Lagos;10101;Puerto Montt;24;Del Reloncaví;Consultorio General Urbano;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
24-320;124320;Centro de Salud Familiar Techo para todos (ONG);10;De Los Lagos;10101;Puerto Montt;24;Del Reloncaví;Consultorio General Urbano;Primario;Primario;Otra Institución;No Autogestionado;NO;No Especialidad;SI;SI
24-325;124325;Centro de Salud Familiar Carelmapu;10;De Los Lagos;10108;Maullín;24;Del Reloncaví;Consultorio General Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
24-335;124335;Centro de Salud Familiar Nº 1 Puerto Varas;10;De Los Lagos;10109;Puerto Varas;24;Del Reloncaví;Consultorio General Urbano;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
24-365;124365;Centro de Salud Familiar Frutillar Alto;10;De Los Lagos;10105;Frutillar;24;Del Reloncaví;Consultorio General Urbano;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
24-380;124380;Centro de Salud Familiar Río Negro Hornopirén;10;De Los Lagos;10403;Hualaihué;24;Del Reloncaví;Consultorio General Urbano;Primario;Primario;Servicio de Salud;No Autogestionado;NO;No Especialidad;SI;SI
24-381;124381;Centro de Salud Familiar Padre Hurtado;10;De Los Lagos;10101;Puerto Montt;24;Del Reloncaví;Consultorio General Urbano;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
24-385;124385;Centro de Salud Familiar San Pablo Mirasol (ONG);10;De Los Lagos;10101;Puerto Montt;24;Del Reloncaví;Consultorio General Urbano;Primario;Primario;Otra Institución;No Autogestionado;NO;No Especialidad;SI;SI
24-395;124395;Centro de Salud Familiar Alerce;10;De Los Lagos;10101;Puerto Montt;24;Del Reloncaví;Consultorio General Urbano;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
24-396;124396;Centro de Salud Familiar Calbuco;10;De Los Lagos;10102;Calbuco;24;Del Reloncaví;Consultorio General Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
